order_number,customer_key,product_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO51223,15827,170,2012-12-30,2013-01-06,2013-01-11,1215,1,1215
SO64287,15534,150,2013-08-15,2013-08-22,2013-08-27,540,1,540
SO64367,15641,150,2013-08-16,2013-08-23,2013-08-28,540,1,540
SO64428,1771,106,2013-08-17,2013-08-24,2013-08-29,8,1,8
SO56052,9668,158,2013-04-11,2013-04-18,2013-04-23,1701,1,1701
SO56052,9668,190,2013-04-11,2013-04-18,2013-04-23,50,1,50
SO56092,17540,190,2013-04-12,2013-04-19,2013-04-24,50,1,50
SO56182,11876,150,2013-04-13,2013-04-20,2013-04-25,540,1,540
SO56267,7930,106,2013-04-15,2013-04-22,2013-04-27,8,1,8
SO56313,5974,158,2013-04-16,2013-04-23,2013-04-28,1701,1,1701
SO56313,5974,106,2013-04-16,2013-04-23,2013-04-28,8,1,8
SO56320,2525,155,2013-04-16,2013-04-23,2013-04-28,2443,1,2443
SO53827,10770,150,2013-03-03,2013-03-10,2013-03-15,540,1,540
SO54003,4488,193,2013-03-07,2013-03-14,2013-03-19,50,1,50
SO54028,5697,134,2013-03-07,2013-03-14,2013-03-19,769,1,769
SO54042,2984,116,2013-03-08,2013-03-15,2013-03-20,25,1,25
SO54098,13344,171,2013-03-08,2013-03-15,2013-03-20,2384,1,2384
SO73688,7519,191,2013-12-22,2013-12-29,2014-01-03,54,1,54
SO73691,16688,191,2013-12-22,2013-12-29,2014-01-03,54,1,54
SO73827,8909,116,2013-12-24,2013-12-31,2014-01-05,25,1,25
SO73870,2973,116,2013-12-25,2014-01-01,2014-01-06,25,1,25
SO73935,16320,158,2013-12-25,2014-01-01,2014-01-06,1701,1,1701
SO73935,16320,193,2013-12-25,2014-01-01,2014-01-06,50,1,50
SO73951,2121,106,2013-12-26,2014-01-02,2014-01-07,8,1,8
SO74030,13587,158,2013-12-27,2014-01-03,2014-01-08,1701,1,1701
SO59662,15459,116,2013-06-07,2013-06-14,2013-06-19,25,1,25
SO59841,74,116,2013-06-10,2013-06-17,2013-06-22,25,1,25
SO59930,15125,116,2013-06-11,2013-06-18,2013-06-23,25,1,25
SO60011,6792,116,2013-06-12,2013-06-19,2013-06-24,25,1,25
SO60086,1335,106,2013-06-13,2013-06-20,2013-06-25,8,1,8
SO60102,9243,106,2013-06-13,2013-06-20,2013-06-25,8,1,8
SO74089,2607,150,2013-12-27,2014-01-03,2014-01-08,540,1,540
SO74226,301,193,2013-12-31,2014-01-07,2014-01-12,50,1,50
SO60107,1246,116,2013-06-13,2013-06-20,2013-06-25,25,1,25
SO60128,5047,106,2013-06-14,2013-06-21,2013-06-26,8,1,8
SO60245,6478,158,2013-06-15,2013-06-22,2013-06-27,1701,1,1701
SO62076,9259,106,2013-07-13,2013-07-20,2013-07-25,8,1,8
SO62081,12267,193,2013-07-13,2013-07-20,2013-07-25,50,1,50
SO62090,3057,116,2013-07-14,2013-07-21,2013-07-26,25,1,25
SO62099,15795,106,2013-07-14,2013-07-21,2013-07-26,8,1,8
SO62128,3591,193,2013-07-14,2013-07-21,2013-07-26,50,1,50
SO62184,15452,116,2013-07-15,2013-07-22,2013-07-27,25,1,25
SO68507,5856,193,2013-10-16,2013-10-23,2013-10-28,50,1,50
SO68562,15066,116,2013-10-17,2013-10-24,2013-10-29,25,1,25
SO54122,10679,106,2013-03-09,2013-03-16,2013-03-21,8,1,8
SO54134,1285,170,2013-03-09,2013-03-16,2013-03-21,1215,1,1215
SO54241,953,191,2013-03-11,2013-03-18,2013-03-23,54,1,54
SO54391,92,106,2013-03-14,2013-03-21,2013-03-26,8,1,8
SO54402,3986,116,2013-03-14,2013-03-21,2013-03-26,25,1,25
SO70251,149,116,2013-11-07,2013-11-14,2013-11-19,25,1,25
SO70252,7764,191,2013-11-07,2013-11-14,2013-11-19,54,1,54
SO70334,7537,190,2013-11-08,2013-11-15,2013-11-20,50,1,50
SO70372,16186,150,2013-11-08,2013-11-15,2013-11-20,540,1,540
SO70423,5140,116,2013-11-09,2013-11-16,2013-11-21,25,1,25
SO70423,5140,190,2013-11-09,2013-11-16,2013-11-21,50,1,50
SO55709,3512,190,2013-04-05,2013-04-12,2013-04-17,50,1,50
SO55778,11805,193,2013-04-06,2013-04-13,2013-04-18,50,1,50
SO55792,2994,134,2013-04-06,2013-04-13,2013-04-18,769,1,769
SO55872,13376,106,2013-04-08,2013-04-15,2013-04-20,8,1,8
SO55914,17118,150,2013-04-08,2013-04-15,2013-04-20,540,1,540
SO55926,1008,170,2013-04-09,2013-04-16,2013-04-21,1215,1,1215
SO55979,12907,155,2013-04-10,2013-04-17,2013-04-22,2443,1,2443
SO56014,9163,191,2013-04-10,2013-04-17,2013-04-22,54,1,54
SO67864,506,106,2013-10-06,2013-10-13,2013-10-18,8,1,8
SO67929,18420,191,2013-10-07,2013-10-14,2013-10-19,54,1,54
SO67982,15478,116,2013-10-08,2013-10-15,2013-10-20,25,1,25
SO68153,1693,116,2013-10-11,2013-10-18,2013-10-23,25,1,25
SO49301,4666,155,2012-08-13,2012-08-20,2012-08-25,2182,1,2182
SO49372,4667,57,2012-08-20,2012-08-27,2012-09-01,2443,1,2443
SO49716,6723,155,2012-09-15,2012-09-22,2012-09-27,2182,1,2182
SO49739,2896,155,2012-09-17,2012-09-24,2012-09-29,2182,1,2182
SO50032,2897,57,2012-10-11,2012-10-18,2012-10-23,2443,1,2443
SO61756,2914,193,2013-07-08,2013-07-15,2013-07-20,50,1,50
SO61769,1109,106,2013-07-08,2013-07-15,2013-07-20,8,1,8
SO61777,12239,150,2013-07-08,2013-07-15,2013-07-20,540,1,540
SO61881,7674,193,2013-07-10,2013-07-17,2013-07-22,50,1,50
SO61943,13189,106,2013-07-11,2013-07-18,2013-07-23,8,1,8
SO62023,371,116,2013-07-13,2013-07-20,2013-07-25,25,1,25
SO64089,15096,106,2013-08-12,2013-08-19,2013-08-24,8,1,8
SO59695,56,171,2013-06-07,2013-06-14,2013-06-19,2384,1,2384
SO59705,1743,150,2013-06-07,2013-06-14,2013-06-19,540,1,540
SO59705,1743,106,2013-06-07,2013-06-14,2013-06-19,8,1,8
SO59907,5735,191,2013-06-11,2013-06-18,2013-06-23,54,1,54
SO59927,3097,116,2013-06-11,2013-06-18,2013-06-23,25,1,25
SO59938,10581,106,2013-06-11,2013-06-18,2013-06-23,8,1,8
SO59981,3346,134,2013-06-11,2013-06-18,2013-06-23,769,1,769
SO59990,14811,191,2013-06-12,2013-06-19,2013-06-24,54,1,54
SO73817,13927,116,2013-12-24,2013-12-31,2014-01-05,25,1,25
SO73867,2026,191,2013-12-25,2014-01-01,2014-01-06,54,1,54
SO73907,2312,106,2013-12-25,2014-01-01,2014-01-06,8,1,8
SO74018,8277,158,2013-12-26,2014-01-02,2014-01-07,1701,1,1701
SO53831,890,106,2013-03-04,2013-03-11,2013-03-16,8,1,8
SO53928,3312,190,2013-03-06,2013-03-13,2013-03-18,50,1,50
SO53952,9964,106,2013-03-06,2013-03-13,2013-03-18,8,1,8
SO53996,6338,116,2013-03-07,2013-03-14,2013-03-19,25,1,25
SO54057,9345,190,2013-03-08,2013-03-15,2013-03-20,50,1,50
SO54065,3464,106,2013-03-08,2013-03-15,2013-03-20,8,1,8
SO54145,16966,150,2013-03-09,2013-03-16,2013-03-21,540,1,540
SO74066,4468,134,2013-12-27,2014-01-03,2014-01-08,769,1,769
SO74137,11203,106,2013-12-28,2014-01-04,2014-01-09,8,1,8
SO68447,15563,106,2013-10-15,2013-10-22,2013-10-27,8,1,8
SO68601,16167,193,2013-10-17,2013-10-24,2013-10-29,50,1,50
SO68617,7559,158,2013-10-17,2013-10-24,2013-10-29,1701,1,1701
SO50640,13308,57,2012-11-26,2012-12-03,2012-12-08,2443,1,2443
SO50766,2978,57,2012-11-28,2012-12-05,2012-12-10,2443,1,2443
SO62922,3641,114,2013-07-27,2013-08-03,2013-08-08,30,1,30
SO56600,4642,114,2013-04-22,2013-04-29,2013-05-04,30,1,30
SO56621,8220,199,2013-04-22,2013-04-29,2013-05-04,9,1,9
SO56626,2986,199,2013-04-22,2013-04-29,2013-05-04,9,1,9
SO56712,18046,109,2013-04-24,2013-05-01,2013-05-06,35,1,35
SO56748,18114,121,2013-04-24,2013-05-01,2013-05-06,29,1,29
SO56764,13550,109,2013-04-25,2013-05-02,2013-05-07,35,1,35
SO56828,3554,121,2013-04-26,2013-05-03,2013-05-08,29,1,29
SO56828,3554,109,2013-04-26,2013-05-03,2013-05-08,35,1,35
SO56883,9555,114,2013-04-27,2013-05-04,2013-05-09,30,1,30
SO56950,1668,109,2013-04-28,2013-05-05,2013-05-10,35,1,35
SO56956,10674,109,2013-04-28,2013-05-05,2013-05-10,35,1,35
SO56989,1866,121,2013-04-29,2013-05-06,2013-05-11,29,1,29
SO56990,2786,121,2013-04-29,2013-05-06,2013-05-11,29,1,29
SO56990,2786,109,2013-04-29,2013-05-06,2013-05-11,35,1,35
SO57220,12746,121,2013-04-30,2013-05-07,2013-05-12,29,1,29
SO57321,16073,121,2013-05-02,2013-05-09,2013-05-14,29,1,29
SO57388,13351,109,2013-05-03,2013-05-10,2013-05-15,35,1,35
SO70879,6649,109,2013-11-16,2013-11-23,2013-11-28,35,1,35
SO70945,6246,114,2013-11-17,2013-11-24,2013-11-29,30,1,30
SO70945,6246,199,2013-11-17,2013-11-24,2013-11-29,9,1,9
SO70971,9940,199,2013-11-17,2013-11-24,2013-11-29,9,1,9
SO71020,2136,109,2013-11-17,2013-11-24,2013-11-29,35,1,35
SO71039,15169,121,2013-11-18,2013-11-25,2013-11-30,29,1,29
SO71110,15170,121,2013-11-19,2013-11-26,2013-12-01,29,1,29
SO71115,13632,109,2013-11-19,2013-11-26,2013-12-01,35,1,35
SO71158,2003,109,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71202,16573,109,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71306,582,114,2013-11-22,2013-11-29,2013-12-04,30,1,30
SO71343,7566,109,2013-11-22,2013-11-29,2013-12-04,35,1,35
SO71345,2770,199,2013-11-22,2013-11-29,2013-12-04,9,1,9
SO71398,6815,109,2013-11-23,2013-11-30,2013-12-05,35,1,35
SO71461,6613,109,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO64882,18431,121,2013-08-24,2013-08-31,2013-09-05,29,1,29
SO64985,3005,109,2013-08-26,2013-09-02,2013-09-07,35,1,35
SO65050,6932,114,2013-08-27,2013-09-03,2013-09-08,30,1,30
SO65505,9253,114,2013-09-01,2013-09-08,2013-09-13,30,1,30
SO65620,6346,109,2013-09-02,2013-09-09,2013-09-14,35,1,35
SO65634,5696,114,2013-09-03,2013-09-10,2013-09-15,30,1,30
SO65645,16409,121,2013-09-03,2013-09-10,2013-09-15,29,1,29
SO65645,16409,199,2013-09-03,2013-09-10,2013-09-15,9,1,9
SO65666,3757,132,2013-09-03,2013-09-10,2013-09-15,769,1,769
SO65682,1501,109,2013-09-04,2013-09-11,2013-09-16,35,1,35
SO65797,16791,199,2013-09-05,2013-09-12,2013-09-17,9,1,9
SO65853,6780,121,2013-09-06,2013-09-13,2013-09-18,29,1,29
SO65920,13082,121,2013-09-07,2013-09-14,2013-09-19,29,1,29
SO56980,17293,109,2013-04-29,2013-05-06,2013-05-11,35,1,35
SO64817,15270,199,2013-08-23,2013-08-30,2013-09-04,9,1,9
SO64863,3155,114,2013-08-24,2013-08-31,2013-09-05,30,1,30
SO64888,9624,109,2013-08-24,2013-08-31,2013-09-05,35,1,35
SO64949,212,109,2013-08-26,2013-09-02,2013-09-07,35,1,35
SO64992,8484,121,2013-08-26,2013-09-02,2013-09-07,29,1,29
SO65014,12329,121,2013-08-26,2013-09-02,2013-09-07,29,1,29
SO57299,1649,121,2013-05-01,2013-05-08,2013-05-13,29,1,29
SO57300,4927,121,2013-05-01,2013-05-08,2013-05-13,29,1,29
SO57302,13917,109,2013-05-02,2013-05-09,2013-05-14,35,1,35
SO57314,5412,109,2013-05-02,2013-05-09,2013-05-14,35,1,35
SO57451,9104,109,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO70970,11812,114,2013-11-17,2013-11-24,2013-11-29,30,1,30
SO71053,17462,121,2013-11-18,2013-11-25,2013-11-30,29,1,29
SO71163,14168,109,2013-11-20,2013-11-27,2013-12-02,35,1,35
SO71261,14320,121,2013-11-21,2013-11-28,2013-12-03,29,1,29
SO71371,12213,114,2013-11-23,2013-11-30,2013-12-05,30,1,30
SO71395,15908,121,2013-11-23,2013-11-30,2013-12-05,29,1,29
SO71466,17727,121,2013-11-24,2013-12-01,2013-12-06,29,1,29
SO65116,4609,109,2013-08-28,2013-09-04,2013-09-09,35,1,35
SO65146,15339,109,2013-08-28,2013-09-04,2013-09-09,35,1,35
SO65343,16458,121,2013-08-29,2013-09-05,2013-09-10,29,1,29
SO65363,1602,121,2013-08-29,2013-09-05,2013-09-10,29,1,29
SO65396,364,132,2013-08-30,2013-09-06,2013-09-11,769,1,769
SO65457,9605,114,2013-08-31,2013-09-07,2013-09-12,30,1,30
SO65459,16709,109,2013-08-31,2013-09-07,2013-09-12,35,1,35
SO65489,3739,132,2013-08-31,2013-09-07,2013-09-12,769,1,769
SO65571,16623,121,2013-09-02,2013-09-09,2013-09-14,29,1,29
SO65712,9938,114,2013-09-04,2013-09-11,2013-09-16,30,1,30
SO65765,4391,109,2013-09-05,2013-09-12,2013-09-17,35,1,35
SO64719,14031,109,2013-08-21,2013-08-28,2013-09-02,35,1,35
SO64775,14113,109,2013-08-22,2013-08-29,2013-09-03,35,1,35
SO64836,8740,109,2013-08-23,2013-08-30,2013-09-04,35,1,35
SO64852,995,109,2013-08-23,2013-08-30,2013-09-04,35,1,35
SO64908,17973,109,2013-08-25,2013-09-01,2013-09-06,35,1,35
SO56914,2038,109,2013-04-28,2013-05-05,2013-05-10,35,1,35
SO56973,10744,109,2013-04-29,2013-05-06,2013-05-11,35,1,35
SO51029,13476,155,2012-12-22,2012-12-29,2013-01-03,2182,1,2182
SO51225,9983,191,2012-12-31,2013-01-07,2013-01-12,54,1,54
SO51243,14610,150,2012-12-31,2013-01-07,2013-01-12,540,1,540
SO70139,2058,134,2013-11-05,2013-11-12,2013-11-17,769,1,769
SO70139,2058,193,2013-11-05,2013-11-12,2013-11-17,50,1,50
SO70288,2343,106,2013-11-07,2013-11-14,2013-11-19,8,1,8
SO70308,1293,150,2013-11-07,2013-11-14,2013-11-19,540,1,540
SO70526,3214,116,2013-11-11,2013-11-18,2013-11-23,25,1,25
SO62089,506,106,2013-07-14,2013-07-21,2013-07-26,8,1,8
SO62210,7943,134,2013-07-15,2013-07-22,2013-07-27,769,1,769
SO62210,7943,106,2013-07-15,2013-07-22,2013-07-27,8,1,8
SO62302,16199,193,2013-07-17,2013-07-24,2013-07-29,50,1,50
SO62315,3397,190,2013-07-17,2013-07-24,2013-07-29,50,1,50
SO62318,8176,116,2013-07-17,2013-07-24,2013-07-29,25,1,25
SO62352,6640,191,2013-07-18,2013-07-25,2013-07-30,54,1,54
SO62391,11720,150,2013-07-18,2013-07-25,2013-07-30,540,1,540
SO62394,12102,150,2013-07-18,2013-07-25,2013-07-30,540,1,540
SO62422,7075,191,2013-07-19,2013-07-26,2013-07-31,54,1,54
SO54289,6103,116,2013-03-12,2013-03-19,2013-03-24,25,1,25
SO54356,2311,106,2013-03-13,2013-03-20,2013-03-25,8,1,8
SO54466,1393,190,2013-03-15,2013-03-22,2013-03-27,50,1,50
SO51386,73,191,2013-01-09,2013-01-16,2013-01-21,54,1,54
SO51403,10466,150,2013-01-10,2013-01-17,2013-01-22,540,1,540
SO51458,5804,193,2013-01-14,2013-01-21,2013-01-26,50,1,50
SO59573,11439,191,2013-06-05,2013-06-12,2013-06-17,54,1,54
SO59629,3317,191,2013-06-06,2013-06-13,2013-06-18,54,1,54
SO59661,17859,106,2013-06-07,2013-06-14,2013-06-19,8,1,8
SO59663,15008,116,2013-06-07,2013-06-14,2013-06-19,25,1,25
SO59699,11271,150,2013-06-07,2013-06-14,2013-06-19,540,1,540
SO59860,4655,116,2013-06-10,2013-06-17,2013-06-22,25,1,25
SO61873,6375,106,2013-07-10,2013-07-17,2013-07-22,8,1,8
SO61922,8099,191,2013-07-11,2013-07-18,2013-07-23,54,1,54
SO62007,12434,158,2013-07-12,2013-07-19,2013-07-24,1701,1,1701
SO62085,466,171,2013-07-13,2013-07-20,2013-07-25,2384,1,2384
SO70107,15040,116,2013-11-05,2013-11-12,2013-11-17,25,1,25
SO70155,12861,150,2013-11-05,2013-11-12,2013-11-17,540,1,540
SO70237,12836,193,2013-11-06,2013-11-13,2013-11-18,50,1,50
SO70272,17028,193,2013-11-07,2013-11-14,2013-11-19,50,1,50
SO70365,16571,191,2013-11-08,2013-11-15,2013-11-20,54,1,54
SO70436,4230,134,2013-11-09,2013-11-16,2013-11-21,769,1,769
SO68086,1686,191,2013-10-09,2013-10-16,2013-10-21,54,1,54
SO68168,15519,116,2013-10-11,2013-10-18,2013-10-23,25,1,25
SO68224,16644,190,2013-10-12,2013-10-19,2013-10-24,50,1,50
SO68246,4255,190,2013-10-12,2013-10-19,2013-10-24,50,1,50
SO68354,6386,116,2013-10-14,2013-10-21,2013-10-26,25,1,25
SO64185,5273,134,2013-08-14,2013-08-21,2013-08-26,769,1,769
SO64244,1002,171,2013-08-14,2013-08-21,2013-08-26,2384,1,2384
SO64245,2006,116,2013-08-15,2013-08-22,2013-08-27,25,1,25
SO64248,14499,158,2013-08-15,2013-08-22,2013-08-27,1701,1,1701
SO64248,14499,190,2013-08-15,2013-08-22,2013-08-27,50,1,50
SO50066,13243,155,2012-10-14,2012-10-21,2012-10-26,2182,1,2182
SO50511,7622,57,2012-11-15,2012-11-22,2012-11-27,2443,1,2443
SO50570,2940,155,2012-11-20,2012-11-27,2012-12-02,2182,1,2182
SO50657,13379,57,2012-11-27,2012-12-04,2012-12-09,2443,1,2443
SO50818,7020,155,2012-12-03,2012-12-10,2012-12-15,2182,1,2182
SO50851,13597,57,2012-12-05,2012-12-12,2012-12-17,2443,1,2443
SO50978,13504,57,2012-12-17,2012-12-24,2012-12-29,2443,1,2443
SO53286,10612,150,2013-02-24,2013-03-03,2013-03-08,540,1,540
SO53294,3310,190,2013-02-25,2013-03-04,2013-03-09,50,1,50
SO53389,2856,193,2013-02-26,2013-03-05,2013-03-10,50,1,50
SO56187,2974,106,2013-04-13,2013-04-20,2013-04-25,8,1,8
SO56224,13154,171,2013-04-14,2013-04-21,2013-04-26,2384,1,2384
SO56228,1186,106,2013-04-15,2013-04-22,2013-04-27,8,1,8
SO56234,17107,106,2013-04-15,2013-04-22,2013-04-27,8,1,8
SO73494,14590,150,2013-12-19,2013-12-26,2013-12-31,540,1,540
SO73534,5375,106,2013-12-20,2013-12-27,2014-01-01,8,1,8
SO73819,643,191,2013-12-24,2013-12-31,2014-01-05,54,1,54
SO73856,10285,191,2013-12-24,2013-12-31,2014-01-05,54,1,54
SO73934,8288,158,2013-12-25,2014-01-01,2014-01-06,1701,1,1701
SO73967,11371,106,2013-12-26,2014-01-02,2014-01-07,8,1,8
SO74080,13311,170,2013-12-27,2014-01-03,2014-01-08,1215,1,1215
SO74155,52,193,2013-12-29,2014-01-05,2014-01-10,50,1,50
SO74186,2024,116,2013-12-30,2014-01-06,2014-01-11,25,1,25
SO74196,277,116,2013-12-30,2014-01-06,2014-01-11,25,1,25
SO74253,52,116,2014-01-01,2014-01-08,2014-01-13,25,1,25
SO59905,1856,106,2013-06-11,2013-06-18,2013-06-23,8,1,8
SO60000,4378,106,2013-06-12,2013-06-19,2013-06-24,8,1,8
SO60038,11639,150,2013-06-12,2013-06-19,2013-06-24,540,1,540
SO60049,2049,116,2013-06-13,2013-06-20,2013-06-25,25,1,25
SO60059,15342,116,2013-06-13,2013-06-20,2013-06-25,25,1,25
SO60060,13954,116,2013-06-13,2013-06-20,2013-06-25,25,1,25
SO60236,8197,170,2013-06-15,2013-06-22,2013-06-27,1215,1,1215
SO60236,8197,191,2013-06-15,2013-06-22,2013-06-27,54,1,54
SO74117,7835,195,2013-12-28,2014-01-04,2014-01-09,70,1,70
SO74168,8886,197,2013-12-29,2014-01-05,2014-01-10,70,1,70
SO60208,9019,195,2013-06-15,2013-06-22,2013-06-27,70,1,70
SO60209,8835,195,2013-06-15,2013-06-22,2013-06-27,70,1,70
SO62047,5911,197,2013-07-13,2013-07-20,2013-07-25,70,1,70
SO62211,3640,197,2013-07-15,2013-07-22,2013-07-27,70,1,70
SO62213,8737,124,2013-07-15,2013-07-22,2013-07-27,540,1,540
SO62271,3420,192,2013-07-16,2013-07-23,2013-07-28,54,1,54
SO62312,9272,195,2013-07-17,2013-07-24,2013-07-29,70,1,70
SO54305,17843,174,2013-03-12,2013-03-19,2013-03-24,742,1,742
SO54347,8521,192,2013-03-13,2013-03-20,2013-03-25,54,1,54
SO51355,11261,152,2013-01-07,2013-01-14,2013-01-19,540,1,540
SO51405,10439,152,2013-01-10,2013-01-17,2013-01-22,540,1,540
SO70576,15437,192,2013-11-11,2013-11-18,2013-11-23,54,1,54
SO70578,15754,192,2013-11-11,2013-11-18,2013-11-23,54,1,54
SO70621,17609,197,2013-11-12,2013-11-19,2013-11-24,70,1,70
SO70650,6313,195,2013-11-12,2013-11-19,2013-11-24,70,1,70
SO70746,17425,152,2013-11-13,2013-11-20,2013-11-25,540,1,540
SO64449,248,152,2013-08-17,2013-08-24,2013-08-29,540,1,540
SO56496,17946,192,2013-04-20,2013-04-27,2013-05-02,54,1,54
SO56507,1431,197,2013-04-20,2013-04-27,2013-05-02,70,1,70
SO56546,6245,192,2013-04-21,2013-04-28,2013-05-03,54,1,54
SO56594,482,152,2013-04-21,2013-04-28,2013-05-03,540,1,540
SO56744,3771,174,2013-04-24,2013-05-01,2013-05-06,742,1,742
SO56854,16359,197,2013-04-27,2013-05-04,2013-05-09,70,1,70
SO56855,3088,195,2013-04-27,2013-05-04,2013-05-09,70,1,70
SO64990,7030,192,2013-08-26,2013-09-02,2013-09-07,54,1,54
SO70851,4292,197,2013-11-15,2013-11-22,2013-11-27,70,1,70
SO71469,15436,192,2013-11-24,2013-12-01,2013-12-06,54,1,54
SO65396,364,195,2013-08-30,2013-09-06,2013-09-11,70,1,70
SO65450,16790,152,2013-08-30,2013-09-06,2013-09-11,540,1,540
SO65580,8637,195,2013-09-02,2013-09-09,2013-09-14,70,1,70
SO65798,414,152,2013-09-05,2013-09-12,2013-09-17,540,1,540
SO65939,15020,192,2013-09-07,2013-09-14,2013-09-19,54,1,54
SO59244,8692,123,2013-06-01,2013-06-08,2013-06-13,540,1,540
SO59545,4903,128,2013-06-05,2013-06-12,2013-06-17,565,1,565
SO53687,7813,195,2013-03-01,2013-03-08,2013-03-13,70,1,70
SO53767,17841,192,2013-03-02,2013-03-09,2013-03-14,54,1,54
SO70246,4121,174,2013-11-06,2013-11-13,2013-11-18,742,1,742
SO70247,18300,152,2013-11-06,2013-11-13,2013-11-18,540,1,540
SO61810,7754,195,2013-07-09,2013-07-16,2013-07-21,70,1,70
SO61810,7754,192,2013-07-09,2013-07-16,2013-07-21,54,1,54
SO61878,7815,197,2013-07-10,2013-07-17,2013-07-22,70,1,70
SO61880,8247,195,2013-07-10,2013-07-17,2013-07-22,70,1,70
SO64101,5062,128,2013-08-12,2013-08-19,2013-08-24,565,1,565
SO64104,14824,192,2013-08-12,2013-08-19,2013-08-24,54,1,54
SO68464,2783,152,2013-10-15,2013-10-22,2013-10-27,540,1,540
SO64120,6291,192,2013-08-13,2013-08-20,2013-08-25,54,1,54
SO55928,7279,192,2013-04-09,2013-04-16,2013-04-21,54,1,54
SO56055,4887,128,2013-04-11,2013-04-18,2013-04-23,565,1,565
SO73528,8849,197,2013-12-20,2013-12-27,2014-01-01,70,1,70
SO73530,8240,195,2013-12-20,2013-12-27,2014-01-01,70,1,70
SO73563,16862,152,2013-12-20,2013-12-27,2014-01-01,540,1,540
SO73846,15569,192,2013-12-24,2013-12-31,2014-01-05,54,1,54
SO59669,9360,195,2013-06-07,2013-06-14,2013-06-19,70,1,70
SO59776,9399,192,2013-06-09,2013-06-16,2013-06-21,54,1,54
SO53926,16369,197,2013-03-06,2013-03-13,2013-03-18,70,1,70
SO53966,3260,197,2013-03-06,2013-03-13,2013-03-18,70,1,70
SO54034,11373,152,2013-03-07,2013-03-14,2013-03-19,540,1,540
SO74051,7997,197,2013-12-27,2014-01-03,2014-01-08,70,1,70
SO60211,7679,195,2013-06-15,2013-06-22,2013-06-27,70,1,70
SO68511,5757,192,2013-10-16,2013-10-23,2013-10-28,54,1,54
SO68681,2013,192,2013-10-18,2013-10-25,2013-10-30,54,1,54
SO62157,12100,152,2013-07-14,2013-07-21,2013-07-26,540,1,540
SO62236,15760,195,2013-07-16,2013-07-23,2013-07-28,70,1,70
SO62389,11873,152,2013-07-18,2013-07-25,2013-07-30,540,1,540
SO62390,7472,152,2013-07-18,2013-07-25,2013-07-30,540,1,540
SO51438,8213,192,2013-01-12,2013-01-19,2013-01-24,54,1,54
SO70445,14313,192,2013-11-09,2013-11-16,2013-11-21,54,1,54
SO70480,9026,195,2013-11-10,2013-11-17,2013-11-22,70,1,70
SO64420,595,192,2013-08-17,2013-08-24,2013-08-29,54,1,54
SO64448,16126,192,2013-08-17,2013-08-24,2013-08-29,54,1,54
SO64516,11998,152,2013-08-18,2013-08-25,2013-08-30,540,1,540
SO64516,11998,192,2013-08-18,2013-08-25,2013-08-30,54,1,54
SO64518,9653,192,2013-08-18,2013-08-25,2013-08-30,54,1,54
SO64638,7613,195,2013-08-20,2013-08-27,2013-09-01,70,1,70
SO56363,3090,197,2013-04-17,2013-04-24,2013-04-29,70,1,70
SO62632,2622,197,2013-07-23,2013-07-30,2013-08-04,70,1,70
SO62724,17723,195,2013-07-24,2013-07-31,2013-08-05,70,1,70
SO62863,5162,124,2013-07-26,2013-08-02,2013-08-07,540,1,540
SO62943,15967,152,2013-07-27,2013-08-03,2013-08-08,540,1,540
SO70894,7577,195,2013-11-16,2013-11-23,2013-11-28,70,1,70
SO70895,7661,195,2013-11-16,2013-11-23,2013-11-28,70,1,70
SO70716,4340,136,2013-11-13,2013-11-20,2013-11-25,769,1,769
SO70856,14684,162,2013-11-15,2013-11-22,2013-11-27,1215,1,1215
SO70857,14453,178,2013-11-15,2013-11-22,2013-11-27,2384,1,2384
SO56680,3038,136,2013-04-23,2013-04-30,2013-05-05,769,1,769
SO57294,30,138,2013-05-01,2013-05-08,2013-05-13,2320,1,2320
SO71146,11527,156,2013-11-19,2013-11-26,2013-12-01,1701,1,1701
SO65722,3741,136,2013-09-04,2013-09-11,2013-09-16,769,1,769
SO65725,4992,138,2013-09-04,2013-09-11,2013-09-16,2320,1,2320
SO69982,2384,138,2013-11-03,2013-11-10,2013-11-15,2320,1,2320
SO70017,15855,156,2013-11-04,2013-11-11,2013-11-16,1701,1,1701
SO63700,5278,136,2013-08-06,2013-08-13,2013-08-18,769,1,769
SO63957,5276,136,2013-08-10,2013-08-17,2013-08-22,769,1,769
SO53121,161,138,2013-02-21,2013-02-28,2013-03-05,2320,1,2320
SO53238,14100,162,2013-02-23,2013-03-02,2013-03-07,1215,1,1215
SO55721,2203,138,2013-04-05,2013-04-12,2013-04-17,2320,1,2320
SO55799,18196,178,2013-04-06,2013-04-13,2013-04-18,2384,1,2384
SO55803,13348,178,2013-04-06,2013-04-13,2013-04-18,2384,1,2384
SO73184,11944,156,2013-12-16,2013-12-23,2013-12-28,1701,1,1701
SO73240,15306,162,2013-12-16,2013-12-23,2013-12-28,1215,1,1215
SO73510,8453,136,2013-12-20,2013-12-27,2014-01-01,769,1,769
SO73588,5562,136,2013-12-21,2013-12-28,2014-01-02,769,1,769
